instance_id,repo,resolved,in_no_generation,in_no_logs,has_report,patch_exists,patch_is_None,patch_successfully_applied,resolved_in_report,FAIL_TO_PASS_success,FAIL_TO_PASS_failure,FAIL_TO_FAIL_success,FAIL_TO_FAIL_failure,PASS_TO_PASS_success,PASS_TO_PASS_failure,PASS_TO_FAIL_success,PASS_TO_FAIL_failure,has_patch_diff,patch_files,patch_hunks,patch_added,patch_removed,patch_churn,patch_is_empty,has_traj,exit_status,submission_present,n_messages,n_assistant,n_user,n_system,n_bash_calls,api_calls,prompt_tokens,completion_tokens,total_tokens,runtime_sec,mini_version,phase_ISSUE_REPRODUCT_msgs,phase_ISSUE_REPRODUCT_steps,phase_ISSUE_REPRODUCT_complete,phase_ISSUE_REPRODUCT_giveup,phase_ISSUE_REPRODUCT_visited,phase_TEST_SYNTHSIZE_msgs,phase_TEST_SYNTHSIZE_steps,phase_TEST_SYNTHSIZE_complete,phase_TEST_SYNTHSIZE_giveup,phase_TEST_SYNTHSIZE_visited,phase_CODE_LOCALIZE_msgs,phase_CODE_LOCALIZE_steps,phase_CODE_LOCALIZE_complete,phase_CODE_LOCALIZE_giveup,phase_CODE_LOCALIZE_visited,phase_TEST_LOCALIZE_msgs,phase_TEST_LOCALIZE_steps,phase_TEST_LOCALIZE_complete,phase_TEST_LOCALIZE_giveup,phase_TEST_LOCALIZE_visited,phase_CODE_FIX_msgs,phase_CODE_FIX_steps,phase_CODE_FIX_complete,phase_CODE_FIX_giveup,phase_CODE_FIX_visited,phase_VERIFY_PATCH_msgs,phase_VERIFY_PATCH_steps,phase_VERIFY_PATCH_complete,phase_VERIFY_PATCH_giveup,phase_VERIFY_PATCH_visited,phase_ISSUE_CLOSE_msgs,phase_ISSUE_CLOSE_steps,phase_ISSUE_CLOSE_complete,phase_ISSUE_CLOSE_giveup,phase_ISSUE_CLOSE_visited,phase_FINAL_REPORT_msgs,phase_FINAL_REPORT_steps,phase_FINAL_REPORT_complete,phase_FINAL_REPORT_giveup,phase_FINAL_REPORT_visited,phase_unknown_msgs,artefact_missing,all_phases_visited
matplotlib__matplotlib-23314,matplotlib/matplotlib,True,False,False,True,True,False,True,False,1,0,0,0,850,12,0,0,True,1,2,9,0,9,False,True,Submitted,True,559,266,284,9,257,487,5578415,71516,5649931,2668.9757912158966,1.17.2,68,10,1,0,1,97,9,1,0,1,49,9,1,0,1,79,11,1,0,1,73,9,1,0,1,122,8,2,0,1,47,9,1,0,1,24,4,1,0,1,0,False,True
matplotlib__matplotlib-23412,matplotlib/matplotlib,True,False,False,True,True,False,True,True,1,0,0,0,46,0,0,0,True,1,1,1,4,5,False,True,Submitted,True,776,370,394,12,358,680,8272341,121440,8393781,3949.9817695617676,1.17.2,66,10,1,0,1,105,9,1,0,1,49,9,1,0,1,97,11,1,0,1,213,9,3,0,1,167,8,1,2,1,53,9,1,0,1,26,4,1,0,1,0,False,True
matplotlib__matplotlib-23476,matplotlib/matplotlib,False,False,False,True,True,False,True,False,0,1,0,0,104,0,0,0,True,1,3,7,0,7,False,True,Submitted,True,582,279,295,8,271,518,7209978,77562,7287540,2623.174374818802,1.17.2,98,10,1,0,1,61,9,1,0,1,55,9,1,0,1,81,11,1,0,1,165,9,1,0,1,49,8,1,0,1,45,9,1,0,1,28,4,1,0,1,0,False,True
matplotlib__matplotlib-24026,matplotlib/matplotlib,True,False,False,True,True,False,True,False,2,0,0,0,752,12,0,0,True,1,4,6,3,9,False,True,Submitted,True,456,216,232,8,208,392,4032479,63505,4095984,1935.3859264850616,1.17.2,74,10,1,0,1,63,9,1,0,1,55,9,1,0,1,89,11,1,0,1,59,9,1,0,1,43,8,1,0,1,49,9,1,0,1,24,4,1,0,1,0,False,True
matplotlib__matplotlib-24149,matplotlib/matplotlib,True,False,False,True,True,False,True,False,1,0,0,0,755,12,0,0,True,1,1,2,2,4,False,True,Submitted,True,454,215,231,8,207,390,4467491,58418,4525909,2359.9196610450745,1.17.2,50,10,1,0,1,59,9,1,0,1,55,9,1,0,1,97,11,1,0,1,67,9,1,0,1,53,8,1,0,1,51,9,1,0,1,22,4,1,0,1,0,False,True
matplotlib__matplotlib-24177,matplotlib/matplotlib,True,False,False,True,True,False,True,False,1,0,0,0,756,12,0,0,True,2,2,8,1,9,False,True,Submitted,True,871,419,441,11,404,779,12163665,182495,12346160,4452.042951822281,1.17.2,102,10,1,0,1,91,9,1,0,1,95,9,1,0,1,117,11,1,0,1,242,9,2,0,1,143,8,2,1,1,51,9,1,0,1,30,4,1,0,1,0,False,True
matplotlib__matplotlib-24570,matplotlib/matplotlib,True,False,False,True,True,False,True,True,2,0,0,0,267,0,0,0,True,1,1,2,2,4,False,True,Submitted,True,790,374,402,14,359,677,6859705,108597,6968302,3658.6763949394226,1.17.2,62,10,1,0,1,77,9,1,0,1,57,9,1,0,1,85,11,1,0,1,215,9,3,0,1,217,8,3,3,1,51,9,1,0,1,26,4,1,0,1,0,False,True
matplotlib__matplotlib-24627,matplotlib/matplotlib,True,False,False,True,True,False,True,False,1,0,0,0,763,13,0,0,True,2,2,19,0,19,False,True,Submitted,True,590,283,299,8,275,526,6696307,80406,6776713,2760.0640604496,1.17.2,100,10,1,0,1,81,9,1,0,1,63,9,1,0,1,107,11,1,0,1,111,9,1,0,1,49,8,1,0,1,53,9,1,0,1,26,4,1,0,1,0,False,True
matplotlib__matplotlib-24637,matplotlib/matplotlib,True,False,False,True,True,False,True,True,1,0,0,0,29,0,0,0,True,2,3,15,0,15,False,True,Submitted,True,852,408,432,12,393,753,10558308,136097,10694405,4515.190390110016,1.17.2,62,10,1,0,1,67,9,1,0,1,61,9,1,0,1,113,11,1,0,1,277,9,3,0,1,199,8,3,2,1,43,9,1,0,1,30,4,1,0,1,0,False,True
matplotlib__matplotlib-24870,matplotlib/matplotlib,False,False,False,True,True,False,True,False,0,1,0,0,64,1,0,0,True,1,2,18,1,19,False,True,Submitted,True,528,252,268,8,244,464,6107391,85499,6192890,3223.7404606342316,1.17.2,64,10,1,0,1,95,9,1,0,1,51,9,1,0,1,79,11,1,0,1,121,9,1,0,1,47,8,1,0,1,47,9,1,0,1,24,4,1,0,1,0,False,True
matplotlib__matplotlib-24970,matplotlib/matplotlib,True,False,False,True,True,False,True,True,1,0,0,0,253,0,0,0,True,1,1,2,0,2,False,True,Submitted,True,444,210,226,8,202,380,4546312,78852,4625164,2592.59738945961,1.17.2,56,10,1,0,1,63,9,1,0,1,63,9,1,0,1,75,11,1,0,1,65,9,1,0,1,49,8,1,0,1,49,9,1,0,1,24,4,1,0,1,0,False,True
matplotlib__matplotlib-25122,matplotlib/matplotlib,True,False,False,True,True,False,True,True,12,0,0,0,2476,0,0,0,True,1,2,3,3,6,False,True,Submitted,True,1957,923,997,37,883,1658,19171433,373353,19544786,9083.606595993042,1.17.2,56,10,1,0,1,89,9,1,0,1,43,9,1,0,1,89,11,1,0,1,710,9,12,0,1,905,8,8,12,1,41,9,1,0,1,24,4,1,0,1,0,False,True
matplotlib__matplotlib-25287,matplotlib/matplotlib,True,False,False,True,True,False,True,False,2,0,0,0,773,13,0,0,True,1,2,2,2,4,False,True,Submitted,True,438,207,223,8,199,374,3736534,61644,3798178,1807.504653930664,1.17.2,60,10,1,0,1,59,9,1,0,1,53,9,1,0,1,87,11,1,0,1,67,9,1,0,1,45,8,1,0,1,45,8,1,0,1,22,4,1,0,1,0,False,True
matplotlib__matplotlib-25311,matplotlib/matplotlib,True,False,False,True,True,False,True,True,1,0,0,0,181,0,0,0,True,2,3,31,1,32,False,True,Submitted,True,1015,492,513,10,471,923,18871895,343929,19215824,6590.606040477753,1.17.2,78,10,1,0,1,89,9,1,0,1,61,9,1,0,1,81,11,1,0,1,279,9,1,0,1,354,8,2,0,1,51,9,1,0,1,22,4,1,0,1,0,False,True
matplotlib__matplotlib-25332,matplotlib/matplotlib,True,False,False,True,True,False,True,False,0,1,0,0,181,0,0,0,True,2,2,43,1,44,False,True,Submitted,True,701,337,355,9,323,624,9647455,174343,9821798,4327.242045640945,1.17.2,60,10,1,0,1,73,9,1,0,1,49,9,1,0,1,115,11,1,0,1,201,9,1,0,1,130,8,2,0,1,49,9,2,0,1,24,4,1,0,1,0,False,True
matplotlib__matplotlib-25479,matplotlib/matplotlib,False,False,False,True,True,False,True,False,0,2,0,0,263,0,0,0,True,1,1,12,1,13,False,True,Submitted,True,564,270,286,8,262,500,6209930,105070,6315000,2746.360359430313,1.17.2,64,10,1,0,1,81,9,1,0,1,85,9,1,0,1,119,11,1,0,1,97,9,1,0,1,47,8,1,0,1,47,9,1,0,1,24,4,1,0,1,0,False,True
matplotlib__matplotlib-25775,matplotlib/matplotlib,False,False,False,True,True,False,True,True,7,0,0,0,89,0,0,0,True,5,13,29,10,39,False,True,Submitted,True,696,336,352,8,328,632,9123267,91977,9215244,3567.4480288028717,1.17.2,90,10,1,0,1,81,9,1,0,1,129,9,1,0,1,99,11,1,0,1,161,9,1,0,1,63,8,1,0,1,45,9,1,0,1,28,4,1,0,1,0,False,True
matplotlib__matplotlib-25960,matplotlib/matplotlib,True,False,False,True,True,False,True,False,0,1,0,0,137,0,0,0,True,1,1,35,9,44,False,True,Submitted,True,619,296,314,9,286,546,7468307,125153,7593460,4259.749421596527,1.17.2,80,10,1,0,1,55,9,1,0,1,57,9,1,0,1,125,11,1,0,1,121,9,1,0,1,110,8,2,0,1,43,9,1,0,1,28,4,1,0,1,0,False,True
matplotlib__matplotlib-26113,matplotlib/matplotlib,True,False,False,True,True,False,True,False,1,0,0,0,799,13,0,0,True,1,1,1,1,2,False,True,Submitted,True,458,217,233,8,209,394,4462224,73824,4536048,2576.85662651062,1.17.2,50,10,1,0,1,83,9,1,0,1,57,9,1,0,1,93,11,1,0,1,53,9,1,0,1,53,8,1,0,1,45,9,1,0,1,24,4,1,0,1,0,False,True
matplotlib__matplotlib-26208,matplotlib/matplotlib,False,False,False,True,True,False,True,False,0,2,0,0,800,13,0,0,True,1,1,7,0,7,False,True,Submitted,True,624,300,316,8,291,559,8225106,109395,8334501,3440.5537078380585,1.17.2,150,10,1,0,1,69,9,1,0,1,75,9,1,0,1,103,11,1,0,1,117,9,1,0,1,41,8,1,0,1,43,9,1,0,1,26,4,1,0,1,0,False,True
matplotlib__matplotlib-26291,matplotlib/matplotlib,True,False,False,True,True,False,True,True,1,0,0,0,49,0,0,0,True,2,2,12,0,12,False,True,Submitted,True,587,280,298,9,270,514,6255944,97682,6353626,3081.556651830673,1.17.2,82,10,1,0,1,51,9,1,0,1,69,9,1,0,1,101,11,1,0,1,73,9,1,0,1,140,8,2,0,1,45,9,1,0,1,26,4,1,0,1,0,False,True
matplotlib__matplotlib-26342,matplotlib/matplotlib,True,False,False,True,True,False,True,False,1,0,0,0,79,2,0,0,True,1,1,4,0,4,False,True,Submitted,True,500,238,254,8,230,436,5266983,65771,5332754,2120.6424655914307,1.17.2,62,10,1,0,1,83,9,1,0,1,69,9,1,0,1,107,11,1,0,1,45,9,1,0,1,63,8,1,0,1,45,9,1,0,1,26,4,1,0,1,0,False,True
matplotlib__matplotlib-26466,matplotlib/matplotlib,False,False,False,True,True,False,True,False,0,1,0,0,100,0,0,0,True,1,1,1,1,2,False,True,Submitted,True,478,227,243,8,219,414,4765556,75330,4840886,2294.0083680152893,1.17.2,68,10,1,0,1,83,9,1,0,1,49,9,1,0,1,117,11,1,0,1,49,9,1,0,1,41,8,1,0,1,47,9,1,0,1,24,4,1,0,1,0,False,True
mwaskom__seaborn-3069,mwaskom/seaborn,True,False,False,True,True,False,True,True,2,0,0,0,94,0,0,0,True,1,2,35,15,50,False,True,Submitted,True,1319,640,666,13,620,1208,22263964,354679,22618643,7963.106989860535,1.17.2,136,10,1,0,1,127,9,1,0,1,75,9,1,0,1,119,11,1,0,1,593,9,3,0,1,196,8,2,2,1,49,9,1,0,1,24,4,1,0,1,0,False,True
mwaskom__seaborn-3187,mwaskom/seaborn,False,False,False,True,True,False,True,False,0,2,0,0,248,0,0,0,True,1,1,3,0,3,False,True,Submitted,True,582,279,295,8,271,518,6778489,79957,6858446,2385.4919402599335,1.17.2,118,10,1,0,1,91,9,1,0,1,59,9,1,0,1,129,11,1,0,1,55,9,1,0,1,57,8,1,0,1,49,9,1,0,1,24,4,1,0,1,0,False,True
pallets__flask-5014,pallets/flask,True,False,False,True,True,False,True,True,1,0,0,0,59,0,0,0,True,1,1,3,0,3,False,True,Submitted,True,412,194,210,8,186,348,3566921,53471,3620392,1444.368848323822,1.17.2,54,10,1,0,1,55,9,1,0,1,41,9,1,0,1,79,11,1,0,1,63,9,1,0,1,49,8,1,0,1,43,9,1,0,1,28,4,1,0,1,0,False,True
psf__requests-1142,psf/requests,True,False,False,True,True,False,True,True,1,0,0,0,5,0,0,0,True,1,3,27,15,42,False,True,Submitted,True,548,262,278,8,254,484,6235544,71645,6307189,2399.3416142463684,1.17.2,58,10,1,0,1,65,9,1,0,1,47,9,1,0,1,71,11,1,0,1,193,9,1,0,1,41,8,1,0,1,47,9,1,0,1,26,4,1,0,1,0,False,True
psf__requests-1724,psf/requests,True,False,False,True,True,False,True,False,6,0,0,0,76,3,0,0,True,1,1,1,1,2,False,True,Submitted,True,500,238,254,8,230,436,5462874,64260,5527134,2384.5212802886963,1.17.2,70,10,1,0,1,73,9,1,0,1,55,9,1,0,1,111,11,1,0,1,63,9,1,0,1,51,8,1,0,1,49,9,1,0,1,28,4,1,0,1,0,False,True
psf__requests-1766,psf/requests,True,False,False,True,True,False,True,False,6,0,0,0,77,2,0,0,True,1,1,1,1,2,False,True,Submitted,True,412,194,210,8,186,348,3479923,58127,3538050,1871.6048202514648,1.17.2,42,10,1,0,1,61,9,1,0,1,53,9,1,0,1,69,11,1,0,1,57,9,1,0,1,55,8,1,0,1,45,9,1,0,1,30,4,1,0,1,0,False,True
psf__requests-1921,psf/requests,True,False,False,True,True,False,True,False,6,0,0,0,104,3,0,0,True,1,1,1,1,2,False,True,Submitted,True,464,220,236,8,212,399,4945007,61164,5006171,2049.0516855716705,1.17.2,56,10,1,0,1,83,9,1,0,1,57,9,1,0,1,91,11,1,0,1,45,9,1,0,1,51,8,1,0,1,55,9,1,0,1,26,4,1,0,1,0,False,True
psf__requests-2317,psf/requests,True,False,False,True,True,False,True,False,8,0,0,0,128,5,0,0,True,3,3,15,2,17,False,True,Submitted,True,614,295,311,8,287,550,7625017,65322,7690339,2802.235424518585,1.17.2,64,10,1,0,1,73,9,1,0,1,59,9,1,0,1,111,11,1,0,1,189,9,1,0,1,47,8,1,0,1,49,9,1,0,1,22,4,1,0,1,0,False,True
psf__requests-2931,psf/requests,True,False,False,True,True,False,True,False,1,0,0,0,80,4,0,0,True,1,1,4,1,5,False,True,Submitted,True,486,231,247,8,223,422,4473654,59321,4532975,1877.6410794258118,1.17.2,56,10,1,0,1,67,9,1,0,1,51,8,1,0,1,89,11,1,0,1,103,9,1,0,1,49,8,1,0,1,43,9,1,0,1,28,4,1,0,1,0,False,True
psf__requests-5414,psf/requests,True,False,False,True,True,False,True,False,1,0,0,0,127,3,0,0,True,1,2,3,1,4,False,True,Submitted,True,502,239,255,8,230,437,4843961,88134,4932095,2464.7948949337006,1.17.2,76,10,1,0,1,65,9,1,0,1,47,9,1,0,1,93,11,1,0,1,97,9,1,0,1,49,8,1,0,1,47,9,1,0,1,28,4,1,0,1,0,False,True
psf__requests-6028,psf/requests,True,False,False,True,True,False,True,False,2,0,0,0,181,4,0,0,True,1,2,21,1,22,False,True,Submitted,True,602,289,305,8,281,538,6577036,72269,6649305,2307.6810178756714,1.17.2,94,10,1,0,1,89,9,1,0,1,59,9,1,0,1,77,11,1,0,1,159,9,1,0,1,47,8,1,0,1,51,9,1,0,1,26,4,1,0,1,0,False,True
pydata__xarray-2905,pydata/xarray,True,False,False,True,True,False,True,True,1,0,0,0,364,0,0,0,True,1,1,2,1,3,False,True,Submitted,True,520,248,264,8,240,456,5703556,82392,5785948,3315.521878004074,1.17.2,56,10,1,0,1,87,9,1,0,1,57,9,1,0,1,117,11,1,0,1,61,9,1,0,1,67,8,1,0,1,49,9,1,0,1,26,4,1,0,1,0,False,True
pydata__xarray-3095,pydata/xarray,True,False,False,True,True,False,True,True,1,0,0,0,253,0,0,0,True,1,1,1,1,2,False,True,Submitted,True,562,269,285,8,261,498,6428393,65554,6493947,2578.0494496822357,1.17.2,86,10,1,0,1,73,9,1,0,1,61,9,1,0,1,153,11,1,0,1,69,9,1,0,1,49,8,1,0,1,45,9,1,0,1,26,4,1,0,1,0,False,True
pydata__xarray-3151,pydata/xarray,True,False,False,True,True,False,True,True,1,0,0,0,66,0,0,0,True,1,1,1,1,2,False,True,Submitted,True,450,213,229,8,205,386,4219485,62067,4281552,2594.9566242694855,1.17.2,60,10,1,0,1,67,9,1,0,1,53,9,1,0,1,105,11,1,0,1,49,9,1,0,1,47,8,1,0,1,43,9,1,0,1,26,4,1,0,1,0,False,True
pydata__xarray-3305,pydata/xarray,True,False,False,True,True,False,True,True,1,0,0,0,653,0,0,0,True,2,3,4,3,7,False,True,Submitted,True,476,226,242,8,218,412,4530514,59182,4589696,2524.474243402481,1.17.2,66,10,1,0,1,69,9,1,0,1,47,9,1,0,1,99,11,1,0,1,71,9,1,0,1,49,8,1,0,1,51,9,1,0,1,24,4,1,0,1,0,False,True
pydata__xarray-3677,pydata/xarray,True,False,False,True,True,False,True,True,1,0,0,0,21,0,0,0,True,1,2,51,15,66,False,True,Submitted,True,992,472,504,16,454,862,9713971,150755,9864726,5647.102016448975,1.17.2,74,10,1,0,1,85,9,1,0,1,59,9,1,0,1,91,11,1,0,1,276,9,4,0,1,338,8,4,3,1,47,9,1,0,1,22,4,1,0,1,0,False,True
pydata__xarray-3993,pydata/xarray,True,False,False,True,True,False,True,False,0,2,0,0,2398,0,0,0,True,1,2,15,4,19,False,True,Submitted,True,492,234,250,8,226,428,4909138,67018,4976156,2376.1446039676666,1.17.2,64,10,1,0,1,59,9,1,0,1,59,9,1,0,1,109,11,1,0,1,63,9,1,0,1,69,8,1,0,1,45,9,1,0,1,24,4,1,0,1,0,False,True
pydata__xarray-4075,pydata/xarray,True,False,False,True,True,False,True,True,2,0,0,0,958,0,0,0,True,2,2,4,1,5,False,True,Submitted,True,470,223,239,8,215,406,4980603,65148,5045751,2795.801830768585,1.17.2,62,10,1,0,1,55,9,1,0,1,61,9,1,0,1,93,11,1,0,1,79,9,1,0,1,49,8,1,0,1,47,9,1,0,1,24,4,1,0,1,0,False,True
pydata__xarray-4094,pydata/xarray,True,False,False,True,True,False,True,True,1,0,0,0,862,0,0,0,True,1,1,7,1,8,False,True,Submitted,True,526,251,267,8,243,462,5903378,75008,5978386,3052.269031763077,1.17.2,58,9,1,0,1,63,8,1,0,1,63,9,1,0,1,115,11,1,0,1,103,9,1,0,1,49,8,1,0,1,51,9,1,0,1,24,4,1,0,1,0,False,True
pydata__xarray-4356,pydata/xarray,True,False,False,True,True,False,True,True,8,0,0,0,604,0,0,0,True,2,2,3,7,10,False,True,Submitted,True,991,473,503,15,455,868,11260016,209532,11469548,5551.992594718933,1.17.2,92,10,1,0,1,77,9,1,0,1,45,9,1,0,1,85,11,1,0,1,273,9,3,0,1,350,8,4,2,1,45,9,1,0,1,24,4,1,0,1,0,False,True
pydata__xarray-4629,pydata/xarray,True,False,False,True,True,False,True,True,1,0,0,0,32,0,0,0,True,1,1,1,1,2,False,True,Submitted,True,444,210,226,8,202,380,4441945,70383,4512328,2318.9555826187134,1.17.2,50,10,1,0,1,83,9,1,0,1,57,9,1,0,1,75,11,1,0,1,47,9,1,0,1,55,8,1,0,1,51,9,1,0,1,26,4,1,0,1,0,False,True
pydata__xarray-4687,pydata/xarray,False,False,False,True,True,False,True,False,0,1,0,0,1706,11,0,0,True,2,3,28,2,30,False,True,Submitted,True,790,381,400,9,370,715,11356208,149980,11506188,4016.125755548477,1.17.2,66,10,1,0,1,65,9,1,0,1,47,9,1,0,1,81,11,1,0,1,197,9,1,0,1,257,8,2,0,1,49,9,1,0,1,28,4,1,0,1,0,False,True
pydata__xarray-4695,pydata/xarray,True,False,False,True,True,False,True,True,1,0,0,0,875,0,0,0,True,2,5,31,4,35,False,True,Submitted,True,1166,560,591,15,546,1046,13292498,151490,13443988,6026.741267204285,1.17.2,68,10,1,0,1,119,9,1,0,1,59,9,1,0,1,109,11,1,0,1,257,9,3,0,1,485,8,3,2,1,49,9,1,0,1,20,4,1,0,1,0,False,True
pydata__xarray-4966,pydata/xarray,True,False,False,True,True,False,True,True,4,0,0,0,21,0,0,0,True,1,1,8,0,8,False,True,Submitted,True,804,384,408,12,371,707,11039524,149653,11189177,5364.007689714432,1.17.2,60,10,1,0,1,77,9,1,0,1,53,9,1,0,1,89,11,1,0,1,339,9,3,0,1,115,8,1,2,1,43,9,1,0,1,28,4,1,0,1,0,False,True
pydata__xarray-6461,pydata/xarray,True,False,False,True,True,False,True,True,1,0,0,0,247,0,0,0,True,1,1,1,1,2,False,True,Submitted,True,512,244,260,8,236,448,4817732,59677,4877409,2407.99577665329,1.17.2,82,10,1,0,1,55,9,1,0,1,77,9,1,0,1,79,11,1,0,1,87,9,1,0,1,49,8,1,0,1,55,9,1,0,1,28,4,1,0,1,0,False,True
pydata__xarray-6599,pydata/xarray,False,False,False,True,True,False,True,True,1,0,0,0,264,0,0,0,True,1,1,13,0,13,False,True,Submitted,True,741,357,375,9,342,663,11388655,210875,11599530,5454.800942897797,1.17.2,82,10,1,0,1,71,9,1,0,1,59,9,1,0,1,79,11,1,0,1,231,9,1,0,1,138,8,3,0,1,55,9,1,0,1,26,4,1,0,1,0,False,True
pydata__xarray-6721,pydata/xarray,True,False,False,True,True,False,True,False,0,1,0,0,1405,0,0,0,True,2,3,24,4,28,False,True,Submitted,True,792,384,400,8,375,727,11698402,115952,11814354,4373.999984741211,1.17.2,108,10,1,0,1,109,9,1,0,1,77,9,1,0,1,187,11,1,0,1,191,9,1,0,1,45,8,1,0,1,49,9,1,0,1,26,4,1,0,1,0,False,True
pydata__xarray-6744,pydata/xarray,True,False,False,True,True,False,True,True,3,0,0,0,1815,0,0,0,True,1,1,22,4,26,False,True,Submitted,True,608,292,308,8,282,542,8236149,146747,8382896,4348.308707237244,1.17.2,60,10,1,0,1,59,9,1,0,1,49,9,1,0,1,63,11,1,0,1,243,9,1,0,1,47,8,1,0,1,55,9,1,0,1,32,4,1,0,1,0,False,True
pydata__xarray-6938,pydata/xarray,True,False,False,True,True,False,True,True,1,0,0,0,430,0,0,0,True,1,1,1,1,2,False,True,Submitted,True,500,238,254,8,230,436,5821569,81910,5903479,2833.5766682624817,1.17.2,70,10,1,0,1,65,9,1,0,1,61,9,1,0,1,99,11,1,0,1,67,9,1,0,1,61,8,1,0,1,51,9,1,0,1,26,4,1,0,1,0,False,True
pydata__xarray-6992,pydata/xarray,False,False,False,True,True,False,True,False,0,12,0,0,945,0,0,0,True,1,1,1,1,2,False,True,Submitted,True,520,248,264,8,240,456,5554345,57939,5612284,2581.9275121688843,1.17.2,60,10,1,0,1,59,9,1,0,1,57,9,1,0,1,147,11,1,0,1,71,9,1,0,1,53,8,1,0,1,47,9,1,0,1,26,4,1,0,1,0,False,True
pydata__xarray-7229,pydata/xarray,False,False,False,True,True,False,True,False,0,1,0,0,280,0,0,0,True,1,1,1,1,2,False,True,Submitted,True,590,283,299,8,275,526,7750019,76440,7826459,2886.277114868164,1.17.2,74,10,1,0,1,63,9,1,0,1,79,9,1,0,1,89,11,1,0,1,157,9,1,0,1,57,8,1,0,1,49,9,1,0,1,22,4,1,0,1,0,False,True
pydata__xarray-7233,pydata/xarray,True,False,False,True,True,False,True,True,1,0,0,0,189,0,0,0,True,1,1,1,1,2,False,True,Submitted,True,430,203,219,8,195,366,4257683,59181,4316864,2042.2661068439484,1.17.2,58,10,1,0,1,47,9,1,0,1,65,9,1,0,1,77,11,1,0,1,71,9,1,0,1,49,8,1,0,1,41,9,1,0,1,22,4,1,0,1,0,False,True
pydata__xarray-7393,pydata/xarray,True,False,False,True,True,False,True,True,2,0,0,0,71,0,0,0,True,1,1,1,1,2,False,True,Submitted,True,500,238,254,8,229,435,5772192,74266,5846458,2459.2437682151794,1.17.2,94,10,1,0,1,81,9,1,0,1,53,9,1,0,1,91,11,1,0,1,59,9,1,0,1,49,9,2,0,1,49,9,1,0,1,24,4,1,0,1,0,False,True
pylint-dev__pylint-4551,pylint-dev/pylint,False,False,False,True,True,False,True,False,0,10,0,0,0,0,0,0,True,3,3,62,2,64,False,True,Submitted,True,624,300,316,8,292,560,8520106,88975,8609081,3311.6451325416565,1.17.2,60,10,1,0,1,85,9,1,0,1,75,9,1,0,1,107,11,1,0,1,163,9,1,0,1,59,8,1,0,1,51,9,1,0,1,24,4,1,0,1,0,False,True
pylint-dev__pylint-4604,pylint-dev/pylint,False,False,False,True,True,False,True,False,0,21,0,0,0,0,0,0,True,1,2,35,0,35,False,True,Submitted,True,646,311,327,8,303,582,7624848,70894,7695742,2866.464230775833,1.17.2,102,10,1,0,1,77,9,1,0,1,73,9,1,0,1,151,11,1,0,1,117,9,1,0,1,53,8,1,0,1,47,9,1,0,1,26,4,1,0,1,0,False,True
pylint-dev__pylint-4661,pylint-dev/pylint,False,False,False,True,True,False,True,False,0,1,0,0,0,0,0,0,True,1,2,5,3,8,False,True,Submitted,True,454,215,231,8,207,390,4288416,76920,4365336,2577.4442257881165,1.17.2,58,10,1,0,1,63,9,1,0,1,41,9,1,0,1,87,11,1,0,1,79,9,1,0,1,51,8,1,0,1,49,9,1,0,1,26,4,1,0,1,0,False,True
pylint-dev__pylint-4970,pylint-dev/pylint,False,False,False,True,True,False,True,False,0,1,0,0,17,0,0,0,True,1,3,5,1,6,False,True,Submitted,True,584,280,296,8,272,520,7400555,80304,7480859,2703.58514213562,1.17.2,100,10,1,0,1,107,9,1,0,1,55,9,1,0,1,99,11,1,0,1,103,9,1,0,1,49,8,1,0,1,49,9,1,0,1,22,4,1,0,1,0,False,True
pylint-dev__pylint-6386,pylint-dev/pylint,True,False,False,True,True,False,True,True,1,0,0,0,7,0,0,0,True,1,2,1,5,6,False,True,Submitted,True,578,277,293,8,269,513,6163396,75302,6238698,2933.4824833869934,1.17.2,94,10,1,0,1,49,9,1,0,1,103,9,1,0,1,107,11,1,0,1,95,9,1,0,1,51,8,1,0,1,55,9,1,0,1,24,4,1,0,1,0,False,True
pylint-dev__pylint-6528,pylint-dev/pylint,False,False,False,True,True,False,True,True,4,0,0,0,171,0,0,0,True,2,5,44,6,50,False,True,Submitted,True,843,408,426,9,399,771,11479113,108629,11587742,4268.10413146019,1.17.2,94,10,1,0,1,87,9,1,0,1,89,9,1,0,1,129,11,1,0,1,199,9,1,0,1,176,8,2,0,1,45,9,1,0,1,24,4,1,0,1,0,False,True
pylint-dev__pylint-6903,pylint-dev/pylint,True,False,False,True,True,False,True,True,1,0,0,0,8,0,0,0,True,2,3,3,2,5,False,True,Submitted,True,847,404,430,13,391,743,9445386,131824,9577210,4579.313889026642,1.17.2,76,10,1,0,1,91,9,1,0,1,47,9,1,0,1,99,11,1,0,1,239,9,3,0,1,212,8,2,2,1,57,9,1,0,1,26,4,1,0,1,0,False,True
pylint-dev__pylint-7080,pylint-dev/pylint,True,False,False,True,True,False,True,True,1,0,0,0,120,0,0,0,True,3,6,44,7,51,False,True,Submitted,True,849,411,429,9,401,776,15262767,119381,15382148,3976.1455743312836,1.17.2,90,10,1,0,1,75,9,1,0,1,65,9,1,0,1,115,11,1,0,1,285,9,1,0,1,144,8,2,0,1,47,9,1,0,1,28,4,1,0,1,0,False,True
