submission_dir,instance_id
20240612_MASAI_gpt4o,sphinx-doc__sphinx-10466
20240612_MASAI_gpt4o,sphinx-doc__sphinx-8595
20240612_MASAI_gpt4o,sphinx-doc__sphinx-8721
20240612_MASAI_gpt4o,sphinx-doc__sphinx-9367
20240612_MASAI_gpt4o,sphinx-doc__sphinx-9711
20240612_MASAI_gpt4o,sympy__sympy-12096
20240612_MASAI_gpt4o,sympy__sympy-13031
20240612_MASAI_gpt4o,sympy__sympy-13372
20240612_MASAI_gpt4o,sympy__sympy-13480
20240612_MASAI_gpt4o,sympy__sympy-13647
20240612_MASAI_gpt4o,sympy__sympy-15349
20240612_MASAI_gpt4o,sympy__sympy-15875
20240612_MASAI_gpt4o,sympy__sympy-16450
20240612_MASAI_gpt4o,sympy__sympy-16766
20240612_MASAI_gpt4o,sympy__sympy-16886
20240612_MASAI_gpt4o,sympy__sympy-18189
20240612_MASAI_gpt4o,sympy__sympy-18763
20240612_MASAI_gpt4o,sympy__sympy-19346
20240612_MASAI_gpt4o,sympy__sympy-19954
20240612_MASAI_gpt4o,sympy__sympy-20154
20240612_MASAI_gpt4o,sympy__sympy-20801
20240612_MASAI_gpt4o,sympy__sympy-21379
20240612_MASAI_gpt4o,sympy__sympy-22914
20240612_MASAI_gpt4o,sympy__sympy-23534
20240612_MASAI_gpt4o,sympy__sympy-23824
20240612_MASAI_gpt4o,sympy__sympy-23950
20240612_MASAI_gpt4o,sympy__sympy-24066
20240612_MASAI_gpt4o,sympy__sympy-24213
20240612_MASAI_gpt4o,sympy__sympy-24539
20240612_MASAI_gpt4o,sympy__sympy-24661
20240615_appmap-navie_gpt4o,astropy__astropy-14309
20240615_appmap-navie_gpt4o,astropy__astropy-7336
20240615_appmap-navie_gpt4o,astropy__astropy-7671
20240615_appmap-navie_gpt4o,astropy__astropy-8707
20240615_appmap-navie_gpt4o,django__django-11066
20240615_appmap-navie_gpt4o,django__django-11095
20240615_appmap-navie_gpt4o,django__django-11099
20240615_appmap-navie_gpt4o,django__django-11119
20240615_appmap-navie_gpt4o,django__django-11133
20240615_appmap-navie_gpt4o,django__django-11163
20240615_appmap-navie_gpt4o,django__django-11179
20240615_appmap-navie_gpt4o,django__django-11451
20240615_appmap-navie_gpt4o,django__django-11532
20240615_appmap-navie_gpt4o,django__django-11603
20240615_appmap-navie_gpt4o,django__django-11790
20240615_appmap-navie_gpt4o,django__django-11848
20240615_appmap-navie_gpt4o,django__django-11880
20240615_appmap-navie_gpt4o,django__django-11999
20240615_appmap-navie_gpt4o,django__django-12143
20240615_appmap-navie_gpt4o,django__django-12155
20240615_appmap-navie_gpt4o,django__django-12193
20240615_appmap-navie_gpt4o,django__django-12276
20240615_appmap-navie_gpt4o,django__django-13012
20240615_appmap-navie_gpt4o,django__django-13089
20240615_appmap-navie_gpt4o,django__django-13109
20240615_appmap-navie_gpt4o,django__django-13363
20240615_appmap-navie_gpt4o,django__django-13410
20240615_appmap-navie_gpt4o,django__django-13590
20240615_appmap-navie_gpt4o,django__django-13658
20240615_appmap-navie_gpt4o,django__django-13670
20240615_appmap-navie_gpt4o,django__django-13741
20240615_appmap-navie_gpt4o,django__django-13786
20240615_appmap-navie_gpt4o,django__django-13809
20240615_appmap-navie_gpt4o,django__django-13810
20240615_appmap-navie_gpt4o,django__django-13820
20240615_appmap-navie_gpt4o,django__django-13933
20240615_appmap-navie_gpt4o,django__django-14053
20240615_appmap-navie_gpt4o,django__django-14140
20240615_appmap-navie_gpt4o,django__django-14349
20240615_appmap-navie_gpt4o,django__django-14373
20240615_appmap-navie_gpt4o,django__django-14493
20240615_appmap-navie_gpt4o,django__django-14500
20240615_appmap-navie_gpt4o,django__django-14559
20240615_appmap-navie_gpt4o,django__django-14672
20240615_appmap-navie_gpt4o,django__django-14752
20240615_appmap-navie_gpt4o,django__django-14765
20240615_appmap-navie_gpt4o,django__django-14855
20240615_appmap-navie_gpt4o,django__django-15104
20240615_appmap-navie_gpt4o,django__django-15368
20240615_appmap-navie_gpt4o,django__django-15382
20240615_appmap-navie_gpt4o,django__django-15467
20240615_appmap-navie_gpt4o,django__django-15499
20240615_appmap-navie_gpt4o,django__django-15569
20240615_appmap-navie_gpt4o,django__django-15572
20240615_appmap-navie_gpt4o,django__django-15731
20240615_appmap-navie_gpt4o,django__django-15987
20240615_appmap-navie_gpt4o,django__django-16116
20240615_appmap-navie_gpt4o,django__django-16139
20240615_appmap-navie_gpt4o,django__django-16145
20240615_appmap-navie_gpt4o,django__django-16255
20240615_appmap-navie_gpt4o,django__django-16333
20240615_appmap-navie_gpt4o,django__django-16429
20240615_appmap-navie_gpt4o,django__django-16485
20240615_appmap-navie_gpt4o,django__django-16493
20240615_appmap-navie_gpt4o,django__django-16527
20240615_appmap-navie_gpt4o,django__django-16569
20240615_appmap-navie_gpt4o,django__django-16612
20240615_appmap-navie_gpt4o,django__django-16801
20240615_appmap-navie_gpt4o,django__django-17029
20240615_appmap-navie_gpt4o,django__django-7530
20240615_appmap-navie_gpt4o,django__django-9296
20240615_appmap-navie_gpt4o,matplotlib__matplotlib-20859
20240615_appmap-navie_gpt4o,matplotlib__matplotlib-22719
20240615_appmap-navie_gpt4o,matplotlib__matplotlib-23412
20240615_appmap-navie_gpt4o,matplotlib__matplotlib-24026
20240615_appmap-navie_gpt4o,matplotlib__matplotlib-24149
20240615_appmap-navie_gpt4o,matplotlib__matplotlib-24570
20240615_appmap-navie_gpt4o,matplotlib__matplotlib-25122
20240615_appmap-navie_gpt4o,matplotlib__matplotlib-26113
20240615_appmap-navie_gpt4o,pallets__flask-5014
20240615_appmap-navie_gpt4o,psf__requests-1724
20240615_appmap-navie_gpt4o,psf__requests-1921
20240615_appmap-navie_gpt4o,pydata__xarray-3677
20240615_appmap-navie_gpt4o,pydata__xarray-4075
20240615_appmap-navie_gpt4o,pydata__xarray-4356
20240615_appmap-navie_gpt4o,pydata__xarray-4629
20240615_appmap-navie_gpt4o,pydata__xarray-6461
20240615_appmap-navie_gpt4o,pylint-dev__pylint-6386
20240615_appmap-navie_gpt4o,pylint-dev__pylint-6903
20240615_appmap-navie_gpt4o,pylint-dev__pylint-7277
20240615_appmap-navie_gpt4o,pytest-dev__pytest-6202
20240615_appmap-navie_gpt4o,pytest-dev__pytest-7571
20240615_appmap-navie_gpt4o,pytest-dev__pytest-7982
20240615_appmap-navie_gpt4o,pytest-dev__pytest-8399
20240615_appmap-navie_gpt4o,scikit-learn__scikit-learn-10844
20240615_appmap-navie_gpt4o,scikit-learn__scikit-learn-11578
20240615_appmap-navie_gpt4o,scikit-learn__scikit-learn-12585
20240615_appmap-navie_gpt4o,scikit-learn__scikit-learn-13328
20240615_appmap-navie_gpt4o,scikit-learn__scikit-learn-13439
20240615_appmap-navie_gpt4o,scikit-learn__scikit-learn-13496
20240615_appmap-navie_gpt4o,scikit-learn__scikit-learn-14496
20240615_appmap-navie_gpt4o,scikit-learn__scikit-learn-14710
20240615_appmap-navie_gpt4o,scikit-learn__scikit-learn-14894
20240615_appmap-navie_gpt4o,scikit-learn__scikit-learn-15100
20240615_appmap-navie_gpt4o,scikit-learn__scikit-learn-25232
20240615_appmap-navie_gpt4o,scikit-learn__scikit-learn-25973
20240615_appmap-navie_gpt4o,scikit-learn__scikit-learn-26323
20240615_appmap-navie_gpt4o,sphinx-doc__sphinx-7910
20240615_appmap-navie_gpt4o,sphinx-doc__sphinx-8475
20240615_appmap-navie_gpt4o,sphinx-doc__sphinx-8595
20240615_appmap-navie_gpt4o,sphinx-doc__sphinx-8721
20240615_appmap-navie_gpt4o,sphinx-doc__sphinx-9320
20240615_appmap-navie_gpt4o,sphinx-doc__sphinx-9367
20240615_appmap-navie_gpt4o,sphinx-doc__sphinx-9711
20240615_appmap-navie_gpt4o,sympy__sympy-12096
20240615_appmap-navie_gpt4o,sympy__sympy-14711
20240615_appmap-navie_gpt4o,sympy__sympy-15345
20240615_appmap-navie_gpt4o,sympy__sympy-15349
20240615_appmap-navie_gpt4o,sympy__sympy-16766
20240615_appmap-navie_gpt4o,sympy__sympy-16886
20240615_appmap-navie_gpt4o,sympy__sympy-17318
20240615_appmap-navie_gpt4o,sympy__sympy-18763
20240615_appmap-navie_gpt4o,sympy__sympy-19346
20240615_appmap-navie_gpt4o,sympy__sympy-19637
20240615_appmap-navie_gpt4o,sympy__sympy-22456
20240615_appmap-navie_gpt4o,sympy__sympy-22914
20240615_appmap-navie_gpt4o,sympy__sympy-23824
20240615_appmap-navie_gpt4o,sympy__sympy-24066
20240615_appmap-navie_gpt4o,sympy__sympy-24213
20240615_appmap-navie_gpt4o,sympy__sympy-24443
20240615_appmap-navie_gpt4o,sympy__sympy-24539
20240617_factory_code_droid,astropy__astropy-13579
20240617_factory_code_droid,astropy__astropy-14309
20240617_factory_code_droid,astropy__astropy-14995
20240617_factory_code_droid,astropy__astropy-7166
20240617_factory_code_droid,astropy__astropy-7336
20240617_factory_code_droid,astropy__astropy-7606
20240617_factory_code_droid,astropy__astropy-7671
20240617_factory_code_droid,astropy__astropy-8707
20240617_factory_code_droid,astropy__astropy-8872
20240617_factory_code_droid,django__django-10880
20240617_factory_code_droid,django__django-10914
20240617_factory_code_droid,django__django-10973
20240617_factory_code_droid,django__django-11066
20240617_factory_code_droid,django__django-11095
20240617_factory_code_droid,django__django-11099
20240617_factory_code_droid,django__django-11119
20240617_factory_code_droid,django__django-11133
20240617_factory_code_droid,django__django-11163
20240617_factory_code_droid,django__django-11179
20240617_factory_code_droid,django__django-11211
20240617_factory_code_droid,django__django-11292
20240617_factory_code_droid,django__django-11451
20240617_factory_code_droid,django__django-11532
20240617_factory_code_droid,django__django-11603
20240617_factory_code_droid,django__django-11790
20240617_factory_code_droid,django__django-11815
20240617_factory_code_droid,django__django-11880
20240617_factory_code_droid,django__django-11999
20240617_factory_code_droid,django__django-12050
20240617_factory_code_droid,django__django-12125
20240617_factory_code_droid,django__django-12143
20240617_factory_code_droid,django__django-12155
20240617_factory_code_droid,django__django-12193
20240617_factory_code_droid,django__django-12276
20240617_factory_code_droid,django__django-12308
20240617_factory_code_droid,django__django-12419
20240617_factory_code_droid,django__django-12708
20240617_factory_code_droid,django__django-12713
20240617_factory_code_droid,django__django-13089
20240617_factory_code_droid,django__django-13109
20240617_factory_code_droid,django__django-13128
20240617_factory_code_droid,django__django-13279
20240617_factory_code_droid,django__django-13315
20240617_factory_code_droid,django__django-13363
20240617_factory_code_droid,django__django-13410
20240617_factory_code_droid,django__django-13417
20240617_factory_code_droid,django__django-13516
20240617_factory_code_droid,django__django-13590
20240617_factory_code_droid,django__django-13658
20240617_factory_code_droid,django__django-13670
20240617_factory_code_droid,django__django-13741
20240617_factory_code_droid,django__django-13786
20240617_factory_code_droid,django__django-13809
20240617_factory_code_droid,django__django-13810
20240617_factory_code_droid,django__django-13820
20240617_factory_code_droid,django__django-13821
20240617_factory_code_droid,django__django-13933
20240617_factory_code_droid,django__django-14053
20240617_factory_code_droid,django__django-14089
20240617_factory_code_droid,django__django-14349
20240617_factory_code_droid,django__django-14373
20240617_factory_code_droid,django__django-14493
20240617_factory_code_droid,django__django-14500
20240617_factory_code_droid,django__django-14672
20240617_factory_code_droid,django__django-14752
20240617_factory_code_droid,django__django-14765
20240617_factory_code_droid,django__django-14771
20240617_factory_code_droid,django__django-14787
20240617_factory_code_droid,django__django-14855
20240617_factory_code_droid,django__django-14915
20240617_factory_code_droid,django__django-14999
20240617_factory_code_droid,django__django-15104
20240617_factory_code_droid,django__django-15277
20240617_factory_code_droid,django__django-15278
20240617_factory_code_droid,django__django-15315
20240617_factory_code_droid,django__django-15368
20240617_factory_code_droid,django__django-15467
20240617_factory_code_droid,django__django-15499
20240617_factory_code_droid,django__django-15569
20240617_factory_code_droid,django__django-15731
20240617_factory_code_droid,django__django-15851
20240617_factory_code_droid,django__django-15863
20240617_factory_code_droid,django__django-15930
20240617_factory_code_droid,django__django-15987
20240617_factory_code_droid,django__django-16139
20240617_factory_code_droid,django__django-16145
20240617_factory_code_droid,django__django-16255
20240617_factory_code_droid,django__django-16333
20240617_factory_code_droid,django__django-16429
20240617_factory_code_droid,django__django-16485
20240617_factory_code_droid,django__django-16493
20240617_factory_code_droid,django__django-16527
20240617_factory_code_droid,django__django-16569
20240617_factory_code_droid,django__django-16595
20240617_factory_code_droid,django__django-16612
20240617_factory_code_droid,django__django-16661
20240617_factory_code_droid,django__django-16662
20240617_factory_code_droid,django__django-16801
20240617_factory_code_droid,django__django-16819
20240617_factory_code_droid,django__django-16877
20240617_factory_code_droid,django__django-16899
20240617_factory_code_droid,django__django-16901
20240617_factory_code_droid,django__django-17029
20240617_factory_code_droid,django__django-17087
20240617_factory_code_droid,django__django-7530
20240617_factory_code_droid,django__django-9296
20240617_factory_code_droid,matplotlib__matplotlib-20488
20240617_factory_code_droid,matplotlib__matplotlib-20859
20240617_factory_code_droid,matplotlib__matplotlib-22719
20240617_factory_code_droid,matplotlib__matplotlib-23314
20240617_factory_code_droid,matplotlib__matplotlib-23412
20240617_factory_code_droid,matplotlib__matplotlib-24570
20240617_factory_code_droid,matplotlib__matplotlib-25122
20240617_factory_code_droid,matplotlib__matplotlib-26291
20240617_factory_code_droid,matplotlib__matplotlib-26342
20240617_factory_code_droid,pallets__flask-5014
20240617_factory_code_droid,psf__requests-1724
20240617_factory_code_droid,psf__requests-1766
20240617_factory_code_droid,psf__requests-1921
20240617_factory_code_droid,psf__requests-2317
20240617_factory_code_droid,psf__requests-2931
20240617_factory_code_droid,pydata__xarray-4075
20240617_factory_code_droid,pydata__xarray-4629
20240617_factory_code_droid,pydata__xarray-4966
20240617_factory_code_droid,pydata__xarray-6461
20240617_factory_code_droid,pydata__xarray-6599
20240617_factory_code_droid,pydata__xarray-6744
20240617_factory_code_droid,pydata__xarray-7233
20240617_factory_code_droid,pylint-dev__pylint-6903
20240617_factory_code_droid,pylint-dev__pylint-7080
20240617_factory_code_droid,pylint-dev__pylint-7277
20240617_factory_code_droid,pytest-dev__pytest-10051
20240617_factory_code_droid,pytest-dev__pytest-5809
20240617_factory_code_droid,pytest-dev__pytest-6202
20240617_factory_code_droid,pytest-dev__pytest-7205
20240617_factory_code_droid,pytest-dev__pytest-7982
20240617_factory_code_droid,pytest-dev__pytest-8399
20240617_factory_code_droid,scikit-learn__scikit-learn-10297
20240617_factory_code_droid,scikit-learn__scikit-learn-10844
20240617_factory_code_droid,scikit-learn__scikit-learn-11310
20240617_factory_code_droid,scikit-learn__scikit-learn-11578
20240617_factory_code_droid,scikit-learn__scikit-learn-12585
20240617_factory_code_droid,scikit-learn__scikit-learn-13439
20240617_factory_code_droid,scikit-learn__scikit-learn-13496
20240617_factory_code_droid,scikit-learn__scikit-learn-14141
20240617_factory_code_droid,scikit-learn__scikit-learn-14496
20240617_factory_code_droid,scikit-learn__scikit-learn-14894
20240617_factory_code_droid,scikit-learn__scikit-learn-15100
20240617_factory_code_droid,scikit-learn__scikit-learn-25232
20240617_factory_code_droid,scikit-learn__scikit-learn-26323
20240617_factory_code_droid,sphinx-doc__sphinx-10466
20240617_factory_code_droid,sphinx-doc__sphinx-10673
20240617_factory_code_droid,sphinx-doc__sphinx-7440
20240617_factory_code_droid,sphinx-doc__sphinx-7889
20240617_factory_code_droid,sphinx-doc__sphinx-8475
20240617_factory_code_droid,sphinx-doc__sphinx-8595
20240617_factory_code_droid,sphinx-doc__sphinx-8721
20240617_factory_code_droid,sphinx-doc__sphinx-9367
20240617_factory_code_droid,sphinx-doc__sphinx-9698
20240617_factory_code_droid,sphinx-doc__sphinx-9711
20240617_factory_code_droid,sympy__sympy-11618
20240617_factory_code_droid,sympy__sympy-12096
20240617_factory_code_droid,sympy__sympy-13031
20240617_factory_code_droid,sympy__sympy-13480
20240617_factory_code_droid,sympy__sympy-13647
20240617_factory_code_droid,sympy__sympy-13974
